train_no,date,station_code,station_name,delay
12314,2026-05-07,CNB,KANPUR CENTRAL,12.0
12314,2026-05-07,DDU,PT DEEN DAYAL UPADHYAY JN,6.0
12314,2026-05-07,GAYA,GAYA JN,12.0
12314,2026-05-07,DHN,DHANBAD JN,3.0
12314,2026-05-07,ASN,ASANSOL JN,15.0
12314,2026-05-07,DGR,DURGAPUR,16.0
12314,2026-05-07,SDAH,SEALDAH,-4.0
12314,2026-05-08,NDLS,NEW DELHI,0.0
12314,2026-05-08,CNB,KANPUR CENTRAL,7.0
12314,2026-05-08,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-08,GAYA,GAYA JN,5.0
12314,2026-05-08,DHN,DHANBAD JN,0.0
12314,2026-05-08,ASN,ASANSOL JN,20.0
12314,2026-05-08,DGR,DURGAPUR,23.0
12314,2026-05-08,SDAH,SEALDAH,-8.0
12314,2026-05-09,NDLS,NEW DELHI,1.0
12314,2026-05-09,CNB,KANPUR CENTRAL,15.0
12314,2026-05-09,DDU,PT DEEN DAYAL UPADHYAY JN,4.0
12314,2026-05-09,GAYA,GAYA JN,15.0
12314,2026-05-09,DHN,DHANBAD JN,14.0
12314,2026-05-09,ASN,ASANSOL JN,24.0
12314,2026-05-09,DGR,DURGAPUR,25.0
12314,2026-05-09,SDAH,SEALDAH,-2.0
12314,2026-05-10,NDLS,NEW DELHI,5.0
12314,2026-05-10,CNB,KANPUR CENTRAL,14.0
12314,2026-05-10,DDU,PT DEEN DAYAL UPADHYAY JN,2.0
12314,2026-05-10,GAYA,GAYA JN,13.0
12314,2026-05-10,DHN,DHANBAD JN,0.0
12314,2026-05-10,ASN,ASANSOL JN,21.0
12314,2026-05-10,DGR,DURGAPUR,23.0
12314,2026-05-10,SDAH,SEALDAH,-5.0
12314,2026-05-11,NDLS,NEW DELHI,4.0
12314,2026-05-11,CNB,KANPUR CENTRAL,18.0
12314,2026-05-11,DDU,PT DEEN DAYAL UPADHYAY JN,7.0
12314,2026-05-11,GAYA,GAYA JN,11.0
12314,2026-05-11,DHN,DHANBAD JN,0.0
12314,2026-05-11,ASN,ASANSOL JN,15.0
12314,2026-05-11,DGR,DURGAPUR,17.0
12314,2026-05-11,SDAH,SEALDAH,-4.0
12314,2026-05-12,NDLS,NEW DELHI,3.0
12314,2026-05-12,CNB,KANPUR CENTRAL,13.0
12314,2026-05-12,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-12,GAYA,GAYA JN,7.0
12314,2026-05-12,DHN,DHANBAD JN,13.0
12314,2026-05-12,ASN,ASANSOL JN,26.0
12314,2026-05-12,DGR,DURGAPUR,29.0
12314,2026-05-12,SDAH,SEALDAH,2.0
12314,2026-05-13,NDLS,NEW DELHI,0.0
12314,2026-05-13,CNB,KANPUR CENTRAL,17.0
12314,2026-05-13,DDU,PT DEEN DAYAL UPADHYAY JN,71.0
12314,2026-05-13,GAYA,GAYA JN,85.0
12314,2026-05-13,DHN,DHANBAD JN,84.0
12314,2026-05-13,ASN,ASANSOL JN,96.0
12314,2026-05-13,DGR,DURGAPUR,99.0
12314,2026-05-13,SDAH,SEALDAH,67.0
12314,2026-05-14,NDLS,NEW DELHI,1.0
12314,2026-05-14,CNB,KANPUR CENTRAL,8.0
12314,2026-05-14,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-14,GAYA,GAYA JN,11.0
12314,2026-05-14,DHN,DHANBAD JN,0.0
12314,2026-05-14,ASN,ASANSOL JN,10.0
12314,2026-05-14,DGR,DURGAPUR,12.0
12314,2026-05-14,SDAH,SEALDAH,-3.0
12314,2026-05-15,NDLS,NEW DELHI,1.0
12314,2026-05-15,CNB,KANPUR CENTRAL,7.0
12314,2026-05-15,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-05-15,GAYA,GAYA JN,4.0
12314,2026-05-15,DHN,DHANBAD JN,6.0
12314,2026-05-15,ASN,ASANSOL JN,18.0
12314,2026-05-15,DGR,DURGAPUR,24.0
12314,2026-05-15,SDAH,SEALDAH,5.0
12314,2026-05-16,NDLS,NEW DELHI,3.0
12314,2026-05-16,CNB,KANPUR CENTRAL,38.0
12314,2026-05-16,DDU,PT DEEN DAYAL UPADHYAY JN,11.0
12314,2026-05-16,GAYA,GAYA JN,12.0
12314,2026-05-16,DHN,DHANBAD JN,11.0
12314,2026-05-16,ASN,ASANSOL JN,23.0
12314,2026-05-16,DGR,DURGAPUR,27.0
12314,2026-05-16,SDAH,SEALDAH,0.0
12314,2026-05-17,NDLS,NEW DELHI,0.0
12314,2026-05-17,CNB,KANPUR CENTRAL,9.0
12314,2026-05-17,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-17,GAYA,GAYA JN,2.0
12314,2026-05-17,DHN,DHANBAD JN,0.0
12314,2026-05-17,ASN,ASANSOL JN,10.0
12314,2026-05-17,DGR,DURGAPUR,19.0
12314,2026-05-17,SDAH,SEALDAH,-5.0
12314,2026-05-18,NDLS,NEW DELHI,0.0
12314,2026-05-18,CNB,KANPUR CENTRAL,16.0
12314,2026-05-18,DDU,PT DEEN DAYAL UPADHYAY JN,10.0
12314,2026-05-18,GAYA,GAYA JN,18.0
12314,2026-05-18,DHN,DHANBAD JN,12.0
12314,2026-05-18,ASN,ASANSOL JN,20.0
12314,2026-05-18,DGR,DURGAPUR,25.0
12314,2026-05-18,SDAH,SEALDAH,1.0
12314,2026-05-19,NDLS,NEW DELHI,1.0
12314,2026-05-19,CNB,KANPUR CENTRAL,8.0
12314,2026-05-19,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-19,GAYA,GAYA JN,9.0
12314,2026-05-19,DHN,DHANBAD JN,0.0
12314,2026-05-19,ASN,ASANSOL JN,12.0
12314,2026-05-19,DGR,DURGAPUR,19.0
12314,2026-05-19,SDAH,SEALDAH,1.0
12314,2026-05-20,NDLS,NEW DELHI,2.0
12314,2026-05-20,CNB,KANPUR CENTRAL,14.0
12314,2026-05-20,DDU,PT DEEN DAYAL UPADHYAY JN,2.0
12314,2026-05-20,GAYA,GAYA JN,6.0
12314,2026-05-20,DHN,DHANBAD JN,0.0
12314,2026-05-20,ASN,ASANSOL JN,11.0
12314,2026-05-20,DGR,DURGAPUR,14.0
12314,2026-05-20,SDAH,SEALDAH,41.0
12314,2026-05-21,NDLS,NEW DELHI,1.0
12314,2026-05-21,CNB,KANPUR CENTRAL,13.0
12314,2026-05-21,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-05-21,GAYA,GAYA JN,6.0
12314,2026-05-21,DHN,DHANBAD JN,1.0
12314,2026-05-21,ASN,ASANSOL JN,15.0
12314,2026-05-21,DGR,DURGAPUR,19.0
12314,2026-05-21,SDAH,SEALDAH,-13.0
12314,2026-05-22,NDLS,NEW DELHI,0.0
12314,2026-05-22,CNB,KANPUR CENTRAL,11.0
12314,2026-05-22,DDU,PT DEEN DAYAL UPADHYAY JN,5.0
12314,2026-05-22,GAYA,GAYA JN,13.0
12314,2026-05-22,DHN,DHANBAD JN,3.0
12314,2026-05-22,ASN,ASANSOL JN,14.0
12314,2026-05-22,DGR,DURGAPUR,18.0
12314,2026-05-22,SDAH,SEALDAH,-11.0
12314,2026-05-23,NDLS,NEW DELHI,0.0
12314,2026-05-23,CNB,KANPUR CENTRAL,16.0
12314,2026-05-23,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-05-23,GAYA,GAYA JN,7.0
12314,2026-05-23,DHN,DHANBAD JN,0.0
12314,2026-05-23,ASN,ASANSOL JN,16.0
12314,2026-05-23,DGR,DURGAPUR,19.0
12314,2026-05-23,SDAH,SEALDAH,-1.0
12314,2026-05-24,NDLS,NEW DELHI,1.0
12314,2026-05-24,CNB,KANPUR CENTRAL,22.0
12314,2026-05-24,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-05-24,GAYA,GAYA JN,12.0
12314,2026-05-24,DHN,DHANBAD JN,2.0
12314,2026-05-24,ASN,ASANSOL JN,18.0
12314,2026-05-24,DGR,DURGAPUR,26.0
12314,2026-05-24,SDAH,SEALDAH,-8.0
12314,2026-05-25,NDLS,NEW DELHI,0.0
12314,2026-05-25,CNB,KANPUR CENTRAL,10.0
12314,2026-05-25,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-25,GAYA,GAYA JN,2.0
12314,2026-05-25,DHN,DHANBAD JN,0.0
12314,2026-05-25,ASN,ASANSOL JN,9.0
12314,2026-05-25,DGR,DURGAPUR,10.0
12314,2026-05-25,SDAH,SEALDAH,-7.0
12314,2026-05-26,NDLS,NEW DELHI,1.0
12314,2026-05-26,CNB,KANPUR CENTRAL,19.0
12314,2026-05-26,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-26,GAYA,GAYA JN,14.0
12314,2026-05-26,DHN,DHANBAD JN,8.0
12314,2026-05-26,ASN,ASANSOL JN,19.0
12314,2026-05-26,DGR,DURGAPUR,23.0
12314,2026-05-26,SDAH,SEALDAH,1.0
12314,2026-05-27,NDLS,NEW DELHI,2.0
12314,2026-05-27,CNB,KANPUR CENTRAL,12.0
12314,2026-05-27,DDU,PT DEEN DAYAL UPADHYAY JN,10.0
12314,2026-05-27,GAYA,GAYA JN,16.0
12314,2026-05-27,DHN,DHANBAD JN,4.0
12314,2026-05-27,ASN,ASANSOL JN,15.0
12314,2026-05-27,DGR,DURGAPUR,19.0
12314,2026-05-27,SDAH,SEALDAH,-1.0
12314,2026-05-28,NDLS,NEW DELHI,0.0
12314,2026-05-28,CNB,KANPUR CENTRAL,14.0
12314,2026-05-28,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-28,GAYA,GAYA JN,10.0
12314,2026-05-28,DHN,DHANBAD JN,0.0
12314,2026-05-28,ASN,ASANSOL JN,12.0
12314,2026-05-28,DGR,DURGAPUR,19.0
12314,2026-05-28,SDAH,SEALDAH,-1.0
12314,2026-05-29,NDLS,NEW DELHI,0.0
12314,2026-05-29,CNB,KANPUR CENTRAL,36.0
12314,2026-05-29,DDU,PT DEEN DAYAL UPADHYAY JN,10.0
12314,2026-05-29,GAYA,GAYA JN,11.0
12314,2026-05-29,DHN,DHANBAD JN,32.0
12314,2026-05-29,ASN,ASANSOL JN,48.0
12314,2026-05-29,DGR,DURGAPUR,56.0
12314,2026-05-29,SDAH,SEALDAH,29.0
12314,2026-05-30,NDLS,NEW DELHI,3.0
12314,2026-05-30,CNB,KANPUR CENTRAL,25.0
12314,2026-05-30,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-05-30,GAYA,GAYA JN,14.0
12314,2026-05-30,DHN,DHANBAD JN,0.0
12314,2026-05-30,ASN,ASANSOL JN,17.0
12314,2026-05-30,DGR,DURGAPUR,19.0
12314,2026-05-30,SDAH,SEALDAH,-15.0
12314,2026-05-31,NDLS,NEW DELHI,19.0
12314,2026-05-31,CNB,KANPUR CENTRAL,20.0
12314,2026-05-31,DDU,PT DEEN DAYAL UPADHYAY JN,12.0
12314,2026-05-31,GAYA,GAYA JN,18.0
12314,2026-05-31,DHN,DHANBAD JN,0.0
12314,2026-05-31,ASN,ASANSOL JN,13.0
12314,2026-05-31,DGR,DURGAPUR,17.0
12314,2026-05-31,SDAH,SEALDAH,-6.0
12314,2026-06-01,NDLS,NEW DELHI,1.0
12314,2026-06-01,CNB,KANPUR CENTRAL,11.0
12314,2026-06-01,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-01,GAYA,GAYA JN,3.0
12314,2026-06-01,DHN,DHANBAD JN,0.0
12314,2026-06-01,ASN,ASANSOL JN,24.0
12314,2026-06-01,DGR,DURGAPUR,34.0
12314,2026-06-01,SDAH,SEALDAH,7.0
12314,2026-06-02,NDLS,NEW DELHI,1.0
12314,2026-06-02,CNB,KANPUR CENTRAL,10.0
12314,2026-06-02,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-06-02,GAYA,GAYA JN,23.0
12314,2026-06-02,DHN,DHANBAD JN,4.0
12314,2026-06-02,ASN,ASANSOL JN,18.0
12314,2026-06-02,DGR,DURGAPUR,21.0
12314,2026-06-02,SDAH,SEALDAH,0.0
12314,2026-06-03,NDLS,NEW DELHI,2.0
12314,2026-06-03,CNB,KANPUR CENTRAL,11.0
12314,2026-06-03,DDU,PT DEEN DAYAL UPADHYAY JN,9.0
12314,2026-06-03,GAYA,GAYA JN,10.0
12314,2026-06-03,DHN,DHANBAD JN,0.0
12314,2026-06-03,ASN,ASANSOL JN,12.0
12314,2026-06-03,DGR,DURGAPUR,14.0
12314,2026-06-03,SDAH,SEALDAH,2.0
12314,2026-06-04,NDLS,NEW DELHI,1.0
12314,2026-06-04,CNB,KANPUR CENTRAL,16.0
12314,2026-06-04,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-04,GAYA,GAYA JN,12.0
12314,2026-06-04,DHN,DHANBAD JN,1.0
12314,2026-06-04,ASN,ASANSOL JN,28.0
12314,2026-06-04,DGR,DURGAPUR,31.0
12314,2026-06-04,SDAH,SEALDAH,0.0
12314,2026-06-05,NDLS,NEW DELHI,0.0
12314,2026-06-05,CNB,KANPUR CENTRAL,18.0
12314,2026-06-05,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-05,GAYA,GAYA JN,5.0
12314,2026-06-05,DHN,DHANBAD JN,4.0
12314,2026-06-05,ASN,ASANSOL JN,14.0
12314,2026-06-05,DGR,DURGAPUR,28.0
12314,2026-06-05,SDAH,SEALDAH,-9.0
12314,2026-06-06,NDLS,NEW DELHI,1.0
12314,2026-06-06,CNB,KANPUR CENTRAL,11.0
12314,2026-06-06,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-06-06,GAYA,GAYA JN,12.0
12314,2026-06-06,DHN,DHANBAD JN,2.0
12314,2026-06-06,ASN,ASANSOL JN,14.0
12314,2026-06-06,DGR,DURGAPUR,16.0
12314,2026-06-06,SDAH,SEALDAH,6.0
12314,2026-06-07,NDLS,NEW DELHI,0.0
12314,2026-06-07,CNB,KANPUR CENTRAL,35.0
12314,2026-06-07,DDU,PT DEEN DAYAL UPADHYAY JN,14.0
12314,2026-06-07,GAYA,GAYA JN,112.0
12314,2026-06-07,DHN,DHANBAD JN,98.0
12314,2026-06-07,ASN,ASANSOL JN,111.0
12314,2026-06-07,DGR,DURGAPUR,116.0
12314,2026-06-07,SDAH,SEALDAH,86.0
12314,2026-06-08,NDLS,NEW DELHI,1.0
12314,2026-06-08,CNB,KANPUR CENTRAL,23.0
12314,2026-06-08,DDU,PT DEEN DAYAL UPADHYAY JN,4.0
12314,2026-06-08,GAYA,GAYA JN,5.0
12314,2026-06-08,DHN,DHANBAD JN,4.0
12314,2026-06-08,ASN,ASANSOL JN,21.0
12314,2026-06-08,DGR,DURGAPUR,21.0
12314,2026-06-08,SDAH,SEALDAH,-5.0
12314,2026-06-09,NDLS,NEW DELHI,1.0
12314,2026-06-09,CNB,KANPUR CENTRAL,28.0
12314,2026-06-09,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-06-09,GAYA,GAYA JN,8.0
12314,2026-06-09,DHN,DHANBAD JN,0.0
12314,2026-06-09,ASN,ASANSOL JN,19.0
12314,2026-06-09,DGR,DURGAPUR,23.0
12314,2026-06-09,SDAH,SEALDAH,1.0
12314,2026-06-10,NDLS,NEW DELHI,0.0
12314,2026-06-10,CNB,KANPUR CENTRAL,22.0
12314,2026-06-10,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-10,GAYA,GAYA JN,69.0
12314,2026-06-10,DHN,DHANBAD JN,88.0
12314,2026-06-10,ASN,ASANSOL JN,108.0
12314,2026-06-10,DGR,DURGAPUR,110.0
12314,2026-06-10,SDAH,SEALDAH,83.0
12314,2026-06-11,NDLS,NEW DELHI,6.0
12314,2026-06-11,CNB,KANPUR CENTRAL,12.0
12314,2026-06-11,DDU,PT DEEN DAYAL UPADHYAY JN,47.0
12314,2026-06-11,GAYA,GAYA JN,55.0
12314,2026-06-11,DHN,DHANBAD JN,48.0
12314,2026-06-11,ASN,ASANSOL JN,62.0
12314,2026-06-11,DGR,DURGAPUR,65.0
12314,2026-06-11,SDAH,SEALDAH,35.0
12314,2026-06-12,NDLS,NEW DELHI,1.0
12314,2026-06-12,CNB,KANPUR CENTRAL,9.0
12314,2026-06-12,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-12,GAYA,GAYA JN,11.0
12314,2026-06-12,DHN,DHANBAD JN,3.0
12314,2026-06-12,ASN,ASANSOL JN,19.0
12314,2026-06-12,DGR,DURGAPUR,22.0
12314,2026-06-12,SDAH,SEALDAH,-2.0
12314,2026-06-13,NDLS,NEW DELHI,5.0
12314,2026-06-13,CNB,KANPUR CENTRAL,28.0
12314,2026-06-13,DDU,PT DEEN DAYAL UPADHYAY JN,11.0
12314,2026-06-13,GAYA,GAYA JN,15.0
12314,2026-06-13,DHN,DHANBAD JN,1.0
12314,2026-06-13,ASN,ASANSOL JN,19.0
12314,2026-06-13,DGR,DURGAPUR,24.0
12314,2026-06-13,SDAH,SEALDAH,-4.0
12314,2026-06-14,NDLS,NEW DELHI,0.0
12314,2026-06-14,CNB,KANPUR CENTRAL,2.0
12314,2026-06-14,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-14,GAYA,GAYA JN,12.0
12314,2026-06-14,DHN,DHANBAD JN,5.0
12314,2026-06-14,ASN,ASANSOL JN,19.0
12314,2026-06-14,DGR,DURGAPUR,22.0
12314,2026-06-14,SDAH,SEALDAH,-7.0
12314,2026-06-15,NDLS,NEW DELHI,1.0
12314,2026-06-15,CNB,KANPUR CENTRAL,16.0
12314,2026-06-15,DDU,PT DEEN DAYAL UPADHYAY JN,12.0
12314,2026-06-15,GAYA,GAYA JN,15.0
12314,2026-06-15,DHN,DHANBAD JN,5.0
12314,2026-06-15,ASN,ASANSOL JN,23.0
12314,2026-06-15,DGR,DURGAPUR,25.0
12314,2026-06-15,SDAH,SEALDAH,-1.0
12314,2026-06-16,NDLS,NEW DELHI,0.0
12314,2026-06-16,CNB,KANPUR CENTRAL,15.0
12314,2026-06-16,DDU,PT DEEN DAYAL UPADHYAY JN,22.0
12314,2026-06-16,GAYA,GAYA JN,26.0
12314,2026-06-16,DHN,DHANBAD JN,22.0
12314,2026-06-16,ASN,ASANSOL JN,38.0
12314,2026-06-16,DGR,DURGAPUR,42.0
12314,2026-06-16,SDAH,SEALDAH,10.0
12314,2026-06-17,NDLS,NEW DELHI,0.0
12314,2026-06-17,CNB,KANPUR CENTRAL,2.0
12314,2026-06-17,DDU,PT DEEN DAYAL UPADHYAY JN,6.0
12314,2026-06-17,GAYA,GAYA JN,11.0
12314,2026-06-17,DHN,DHANBAD JN,11.0
12314,2026-06-17,ASN,ASANSOL JN,26.0
12314,2026-06-17,DGR,DURGAPUR,28.0
12314,2026-06-17,SDAH,SEALDAH,-6.0
12314,2026-06-18,NDLS,NEW DELHI,0.0
12314,2026-06-18,CNB,KANPUR CENTRAL,4.0
12314,2026-06-18,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-06-18,GAYA,GAYA JN,11.0
12314,2026-06-18,DHN,DHANBAD JN,2.0
12314,2026-06-18,ASN,ASANSOL JN,20.0
12314,2026-06-18,DGR,DURGAPUR,24.0
12314,2026-06-18,SDAH,SEALDAH,-4.0
12314,2026-06-19,NDLS,NEW DELHI,0.0
12314,2026-06-19,CNB,KANPUR CENTRAL,1.0
12314,2026-06-19,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-06-19,GAYA,GAYA JN,5.0
12314,2026-06-19,DHN,DHANBAD JN,3.0
12314,2026-06-19,ASN,ASANSOL JN,22.0
12314,2026-06-19,DGR,DURGAPUR,24.0
12314,2026-06-19,SDAH,SEALDAH,10.0
12314,2026-06-20,NDLS,NEW DELHI,0.0
12314,2026-06-20,CNB,KANPUR CENTRAL,3.0
12314,2026-06-20,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-20,GAYA,GAYA JN,2.0
12314,2026-06-20,DHN,DHANBAD JN,17.0
12314,2026-06-20,ASN,ASANSOL JN,35.0
12314,2026-06-20,DGR,DURGAPUR,37.0
12314,2026-06-20,SDAH,SEALDAH,2.0
12314,2026-06-21,NDLS,NEW DELHI,0.0
12314,2026-06-21,CNB,KANPUR CENTRAL,4.0
12314,2026-06-21,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-06-21,GAYA,GAYA JN,7.0
12314,2026-06-21,DHN,DHANBAD JN,0.0
12314,2026-06-21,ASN,ASANSOL JN,51.0
12314,2026-06-21,DGR,DURGAPUR,56.0
12314,2026-06-21,SDAH,SEALDAH,25.0
12314,2026-06-22,NDLS,NEW DELHI,0.0
12314,2026-06-22,CNB,KANPUR CENTRAL,3.0
12314,2026-06-22,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-22,GAYA,GAYA JN,0.0
12314,2026-06-22,DHN,DHANBAD JN,0.0
12314,2026-06-22,ASN,ASANSOL JN,18.0
12314,2026-06-22,DGR,DURGAPUR,22.0
12314,2026-06-22,SDAH,SEALDAH,-14.0
12314,2026-06-23,NDLS,NEW DELHI,1.0
12314,2026-06-23,CNB,KANPUR CENTRAL,13.0
12314,2026-06-23,DDU,PT DEEN DAYAL UPADHYAY JN,7.0
12314,2026-06-23,GAYA,GAYA JN,8.0
12314,2026-06-23,DHN,DHANBAD JN,0.0
12314,2026-06-23,ASN,ASANSOL JN,23.0
12314,2026-06-23,DGR,DURGAPUR,25.0
12314,2026-06-23,SDAH,SEALDAH,-1.0
12314,2026-06-24,NDLS,NEW DELHI,0.0
12314,2026-06-24,CNB,KANPUR CENTRAL,0.0
12314,2026-06-24,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-24,GAYA,GAYA JN,5.0
12314,2026-06-24,DHN,DHANBAD JN,16.0
12314,2026-06-24,ASN,ASANSOL JN,34.0
12314,2026-06-24,DGR,DURGAPUR,36.0
12314,2026-06-24,SDAH,SEALDAH,7.0
12314,2026-06-25,NDLS,NEW DELHI,1.0
12314,2026-06-25,CNB,KANPUR CENTRAL,19.0
12314,2026-06-25,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-25,GAYA,GAYA JN,13.0
12314,2026-06-25,DHN,DHANBAD JN,0.0
12314,2026-06-25,ASN,ASANSOL JN,20.0
12314,2026-06-25,DGR,DURGAPUR,32.0
12314,2026-06-25,SDAH,SEALDAH,1.0
12314,2026-06-26,NDLS,NEW DELHI,1.0
12314,2026-06-26,CNB,KANPUR CENTRAL,10.0
12314,2026-06-26,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-06-26,GAYA,GAYA JN,5.0
12314,2026-06-26,DHN,DHANBAD JN,2.0
12314,2026-06-26,ASN,ASANSOL JN,25.0
12314,2026-06-26,DGR,DURGAPUR,31.0
12314,2026-06-26,SDAH,SEALDAH,8.0
12314,2026-06-27,NDLS,NEW DELHI,1.0
12314,2026-06-27,CNB,KANPUR CENTRAL,19.0
12314,2026-06-27,DDU,PT DEEN DAYAL UPADHYAY JN,5.0
12314,2026-06-27,GAYA,GAYA JN,4.0
12314,2026-06-27,DHN,DHANBAD JN,1.0
12314,2026-06-27,ASN,ASANSOL JN,21.0
12314,2026-06-27,DGR,DURGAPUR,29.0
12314,2026-06-27,SDAH,SEALDAH,0.0
12314,2026-06-28,NDLS,NEW DELHI,1.0
12314,2026-06-28,CNB,KANPUR CENTRAL,5.0
12314,2026-06-28,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-06-28,GAYA,GAYA JN,15.0
12314,2026-06-28,DHN,DHANBAD JN,17.0
12314,2026-06-28,ASN,ASANSOL JN,38.0
12314,2026-06-28,DGR,DURGAPUR,45.0
12314,2026-06-28,SDAH,SEALDAH,24.0
12314,2026-06-29,NDLS,NEW DELHI,1.0
12314,2026-06-29,CNB,KANPUR CENTRAL,3.0
12314,2026-06-29,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-06-29,GAYA,GAYA JN,7.0
12314,2026-06-29,DHN,DHANBAD JN,8.0
12314,2026-06-29,ASN,ASANSOL JN,28.0
12314,2026-06-29,DGR,DURGAPUR,35.0
12314,2026-06-29,SDAH,SEALDAH,14.0
12314,2026-06-30,NDLS,NEW DELHI,0.0
12314,2026-06-30,CNB,KANPUR CENTRAL,12.0
12314,2026-06-30,DDU,PT DEEN DAYAL UPADHYAY JN,16.0
12314,2026-06-30,GAYA,GAYA JN,21.0
12314,2026-06-30,DHN,DHANBAD JN,12.0
12314,2026-06-30,ASN,ASANSOL JN,34.0
12314,2026-06-30,DGR,DURGAPUR,43.0
12314,2026-06-30,SDAH,SEALDAH,10.0
12314,2026-07-01,NDLS,NEW DELHI,0.0
12314,2026-07-01,CNB,KANPUR CENTRAL,13.0
12314,2026-07-01,DDU,PT DEEN DAYAL UPADHYAY JN,12.0
12314,2026-07-01,GAYA,GAYA JN,18.0
12314,2026-07-01,DHN,DHANBAD JN,10.0
12314,2026-07-01,ASN,ASANSOL JN,32.0
12314,2026-07-01,DGR,DURGAPUR,41.0
12314,2026-07-01,SDAH,SEALDAH,9.0
12314,2026-07-02,NDLS,NEW DELHI,3.0
12314,2026-07-02,CNB,KANPUR CENTRAL,1.0
12314,2026-07-02,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-02,GAYA,GAYA JN,17.0
12314,2026-07-02,DHN,DHANBAD JN,2.0
12314,2026-07-02,ASN,ASANSOL JN,27.0
12314,2026-07-02,DGR,DURGAPUR,34.0
12314,2026-07-02,SDAH,SEALDAH,-3.0
12314,2026-07-03,NDLS,NEW DELHI,3.0
12314,2026-07-03,CNB,KANPUR CENTRAL,13.0
12314,2026-07-03,DDU,PT DEEN DAYAL UPADHYAY JN,10.0
12314,2026-07-03,GAYA,GAYA JN,21.0
12314,2026-07-03,DHN,DHANBAD JN,11.0
12314,2026-07-03,ASN,ASANSOL JN,31.0
12314,2026-07-03,DGR,DURGAPUR,40.0
12314,2026-07-03,SDAH,SEALDAH,8.0
12314,2026-07-04,NDLS,NEW DELHI,1.0
12314,2026-07-04,CNB,KANPUR CENTRAL,10.0
12314,2026-07-04,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-07-04,GAYA,GAYA JN,5.0
12314,2026-07-04,DHN,DHANBAD JN,15.0
12314,2026-07-04,ASN,ASANSOL JN,37.0
12314,2026-07-04,DGR,DURGAPUR,44.0
12314,2026-07-04,SDAH,SEALDAH,47.0
12314,2026-07-05,NDLS,NEW DELHI,0.0
12314,2026-07-05,CNB,KANPUR CENTRAL,7.0
12314,2026-07-05,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-07-05,GAYA,GAYA JN,10.0
12314,2026-07-05,DHN,DHANBAD JN,3.0
12314,2026-07-05,ASN,ASANSOL JN,31.0
12314,2026-07-05,DGR,DURGAPUR,40.0
12314,2026-07-05,SDAH,SEALDAH,16.0
12314,2026-07-06,NDLS,NEW DELHI,1.0
12314,2026-07-06,CNB,KANPUR CENTRAL,10.0
12314,2026-07-06,DDU,PT DEEN DAYAL UPADHYAY JN,2.0
12314,2026-07-06,GAYA,GAYA JN,16.0
12314,2026-07-06,DHN,DHANBAD JN,12.0
12314,2026-07-06,ASN,ASANSOL JN,35.0
12314,2026-07-06,DGR,DURGAPUR,43.0
12314,2026-07-06,SDAH,SEALDAH,14.0
12314,2026-07-07,NDLS,NEW DELHI,0.0
12314,2026-07-07,CNB,KANPUR CENTRAL,3.0
