journey_id,train_no,date,route_id,station_sequence,station_code,station_name,distance,previous_station,previous_distance,section_distance,delay,previous_delay,delay_change,journey_progress,total_stations,day_of_week,is_weekend,month,source_file
12314_20250924,12314,2025-09-24,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,13.0,0.0,13.0,0.14285714285714285,8,2,0,9,12314_running_history.csv
12314_20250924,12314,2025-09-24,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,1.0,13.0,-12.0,0.2857142857142857,8,2,0,9,12314_running_history.csv
12314_20250924,12314,2025-09-24,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,10.0,1.0,9.0,0.42857142857142855,8,2,0,9,12314_running_history.csv
12314_20250924,12314,2025-09-24,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,0.0,10.0,-10.0,0.5714285714285714,8,2,0,9,12314_running_history.csv
12314_20250924,12314,2025-09-24,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,11.0,0.0,11.0,0.7142857142857143,8,2,0,9,12314_running_history.csv
12314_20250924,12314,2025-09-24,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,17.0,11.0,6.0,0.8571428571428571,8,2,0,9,12314_running_history.csv
12314_20250924,12314,2025-09-24,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,18.0,17.0,1.0,1.0,8,2,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,3,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,20.0,0.0,20.0,0.14285714285714285,8,3,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,78.0,20.0,58.0,0.2857142857142857,8,3,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,99.0,78.0,21.0,0.42857142857142855,8,3,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,78.0,99.0,-21.0,0.5714285714285714,8,3,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,86.0,78.0,8.0,0.7142857142857143,8,3,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,96.0,86.0,10.0,0.8571428571428571,8,3,0,9,12314_running_history.csv
12314_20250925,12314,2025-09-25,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,59.0,96.0,-37.0,1.0,8,3,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,4,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,15.0,0.0,15.0,0.14285714285714285,8,4,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,0.0,15.0,-15.0,0.2857142857142857,8,4,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,17.0,0.0,17.0,0.42857142857142855,8,4,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,4.0,17.0,-13.0,0.5714285714285714,8,4,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,12.0,4.0,8.0,0.7142857142857143,8,4,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,20.0,12.0,8.0,0.8571428571428571,8,4,0,9,12314_running_history.csv
12314_20250926,12314,2025-09-26,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,0.0,20.0,-20.0,1.0,8,4,0,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,5,1,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,12.0,0.0,12.0,0.14285714285714285,8,5,1,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,1.0,12.0,-11.0,0.2857142857142857,8,5,1,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,12.0,1.0,11.0,0.42857142857142855,8,5,1,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,11.0,12.0,-1.0,0.5714285714285714,8,5,1,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,23.0,11.0,12.0,0.7142857142857143,8,5,1,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,29.0,23.0,6.0,0.8571428571428571,8,5,1,9,12314_running_history.csv
12314_20250927,12314,2025-09-27,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,6.0,29.0,-23.0,1.0,8,5,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,6,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,38.0,0.0,38.0,0.14285714285714285,8,6,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,16.0,38.0,-22.0,0.2857142857142857,8,6,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,26.0,16.0,10.0,0.42857142857142855,8,6,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,8.0,26.0,-18.0,0.5714285714285714,8,6,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,14.0,8.0,6.0,0.7142857142857143,8,6,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,19.0,14.0,5.0,0.8571428571428571,8,6,1,9,12314_running_history.csv
12314_20250928,12314,2025-09-28,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-6.0,19.0,-25.0,1.0,8,6,1,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,0,0,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,24.0,0.0,24.0,0.14285714285714285,8,0,0,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,5.0,24.0,-19.0,0.2857142857142857,8,0,0,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,11.0,5.0,6.0,0.42857142857142855,8,0,0,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,0.0,11.0,-11.0,0.5714285714285714,8,0,0,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,9.0,0.0,9.0,0.7142857142857143,8,0,0,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,14.0,9.0,5.0,0.8571428571428571,8,0,0,9,12314_running_history.csv
12314_20250929,12314,2025-09-29,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-8.0,14.0,-22.0,1.0,8,0,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,3.0,,,0.0,8,1,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,26.0,3.0,23.0,0.14285714285714285,8,1,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,1.0,26.0,-25.0,0.2857142857142857,8,1,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,14.0,1.0,13.0,0.42857142857142855,8,1,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,0.0,14.0,-14.0,0.5714285714285714,8,1,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,11.0,0.0,11.0,0.7142857142857143,8,1,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,28.0,11.0,17.0,0.8571428571428571,8,1,0,9,12314_running_history.csv
12314_20250930,12314,2025-09-30,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,1.0,28.0,-27.0,1.0,8,1,0,9,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,2,0,10,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,12.0,0.0,12.0,0.14285714285714285,8,2,0,10,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,0.0,12.0,-12.0,0.2857142857142857,8,2,0,10,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,13.0,0.0,13.0,0.42857142857142855,8,2,0,10,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,7.0,13.0,-6.0,0.5714285714285714,8,2,0,10,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,19.0,7.0,12.0,0.7142857142857143,8,2,0,10,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,23.0,19.0,4.0,0.8571428571428571,8,2,0,10,12314_running_history.csv
12314_20251001,12314,2025-10-01,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-3.0,23.0,-26.0,1.0,8,2,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,3,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,19.0,0.0,19.0,0.14285714285714285,8,3,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,1.0,19.0,-18.0,0.2857142857142857,8,3,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,21.0,1.0,20.0,0.42857142857142855,8,3,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,18.0,21.0,-3.0,0.5714285714285714,8,3,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,29.0,18.0,11.0,0.7142857142857143,8,3,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,33.0,29.0,4.0,0.8571428571428571,8,3,0,10,12314_running_history.csv
12314_20251002,12314,2025-10-02,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,0.0,33.0,-33.0,1.0,8,3,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,2.0,,,0.0,8,4,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,18.0,2.0,16.0,0.14285714285714285,8,4,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,1.0,18.0,-17.0,0.2857142857142857,8,4,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,56.0,1.0,55.0,0.42857142857142855,8,4,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,45.0,56.0,-11.0,0.5714285714285714,8,4,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,55.0,45.0,10.0,0.7142857142857143,8,4,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,59.0,55.0,4.0,0.8571428571428571,8,4,0,10,12314_running_history.csv
12314_20251003,12314,2025-10-03,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,27.0,59.0,-32.0,1.0,8,4,0,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,1.0,,,0.0,8,5,1,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,16.0,1.0,15.0,0.14285714285714285,8,5,1,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,1.0,16.0,-15.0,0.2857142857142857,8,5,1,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,14.0,1.0,13.0,0.42857142857142855,8,5,1,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,1.0,14.0,-13.0,0.5714285714285714,8,5,1,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,11.0,1.0,10.0,0.7142857142857143,8,5,1,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,15.0,11.0,4.0,0.8571428571428571,8,5,1,10,12314_running_history.csv
12314_20251004,12314,2025-10-04,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-16.0,15.0,-31.0,1.0,8,5,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,1.0,,,0.0,8,6,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,22.0,1.0,21.0,0.14285714285714285,8,6,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,0.0,22.0,-22.0,0.2857142857142857,8,6,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,11.0,0.0,11.0,0.42857142857142855,8,6,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,1.0,11.0,-10.0,0.5714285714285714,8,6,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,15.0,1.0,14.0,0.7142857142857143,8,6,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,21.0,15.0,6.0,0.8571428571428571,8,6,1,10,12314_running_history.csv
12314_20251005,12314,2025-10-05,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-10.0,21.0,-31.0,1.0,8,6,1,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,0,0,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,31.0,0.0,31.0,0.14285714285714285,8,0,0,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,7.0,31.0,-24.0,0.2857142857142857,8,0,0,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,13.0,7.0,6.0,0.42857142857142855,8,0,0,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,8.0,13.0,-5.0,0.5714285714285714,8,0,0,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,23.0,8.0,15.0,0.7142857142857143,8,0,0,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,27.0,23.0,4.0,0.8571428571428571,8,0,0,10,12314_running_history.csv
12314_20251006,12314,2025-10-06,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,6.0,27.0,-21.0,1.0,8,0,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,1,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,7.0,0.0,7.0,0.14285714285714285,8,1,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,1.0,7.0,-6.0,0.2857142857142857,8,1,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,10.0,1.0,9.0,0.42857142857142855,8,1,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,0.0,10.0,-10.0,0.5714285714285714,8,1,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,7.0,0.0,7.0,0.7142857142857143,8,1,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,12.0,7.0,5.0,0.8571428571428571,8,1,0,10,12314_running_history.csv
12314_20251007,12314,2025-10-07,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-8.0,12.0,-20.0,1.0,8,1,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,2,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,8.0,0.0,8.0,0.14285714285714285,8,2,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,0.0,8.0,-8.0,0.2857142857142857,8,2,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,13.0,0.0,13.0,0.42857142857142855,8,2,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,0.0,13.0,-13.0,0.5714285714285714,8,2,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,6.0,0.0,6.0,0.7142857142857143,8,2,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,10.0,6.0,4.0,0.8571428571428571,8,2,0,10,12314_running_history.csv
12314_20251008,12314,2025-10-08,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-1.0,10.0,-11.0,1.0,8,2,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,3,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,23.0,0.0,23.0,0.14285714285714285,8,3,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,12.0,23.0,-11.0,0.2857142857142857,8,3,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,17.0,12.0,5.0,0.42857142857142855,8,3,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,0.0,17.0,-17.0,0.5714285714285714,8,3,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,12.0,0.0,12.0,0.7142857142857143,8,3,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,17.0,12.0,5.0,0.8571428571428571,8,3,0,10,12314_running_history.csv
12314_20251009,12314,2025-10-09,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,13.0,17.0,-4.0,1.0,8,3,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,4,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,27.0,0.0,27.0,0.14285714285714285,8,4,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,9.0,27.0,-18.0,0.2857142857142857,8,4,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,17.0,9.0,8.0,0.42857142857142855,8,4,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,1.0,17.0,-16.0,0.5714285714285714,8,4,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,14.0,1.0,13.0,0.7142857142857143,8,4,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,21.0,14.0,7.0,0.8571428571428571,8,4,0,10,12314_running_history.csv
12314_20251010,12314,2025-10-10,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,13.0,21.0,-8.0,1.0,8,4,0,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,1.0,,,0.0,8,5,1,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,18.0,1.0,17.0,0.14285714285714285,8,5,1,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,0.0,18.0,-18.0,0.2857142857142857,8,5,1,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,6.0,0.0,6.0,0.42857142857142855,8,5,1,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,1.0,6.0,-5.0,0.5714285714285714,8,5,1,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,10.0,1.0,9.0,0.7142857142857143,8,5,1,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,14.0,10.0,4.0,0.8571428571428571,8,5,1,10,12314_running_history.csv
12314_20251011,12314,2025-10-11,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-2.0,14.0,-16.0,1.0,8,5,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,0.0,,,0.0,8,6,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,25.0,0.0,25.0,0.14285714285714285,8,6,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,2,DDU,PT DEEN DAYAL UPADHYAY JN,,CNB,,,10.0,25.0,-15.0,0.2857142857142857,8,6,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,3,GAYA,GAYA JN,,DDU,,,20.0,10.0,10.0,0.42857142857142855,8,6,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,4,DHN,DHANBAD JN,,GAYA,,,9.0,20.0,-11.0,0.5714285714285714,8,6,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,5,ASN,ASANSOL JN,,DHN,,,16.0,9.0,7.0,0.7142857142857143,8,6,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,6,DGR,DURGAPUR,,ASN,,,20.0,16.0,4.0,0.8571428571428571,8,6,1,10,12314_running_history.csv
12314_20251012,12314,2025-10-12,12314_NDLS_SDAH,7,SDAH,SEALDAH,,DGR,,,-2.0,20.0,-22.0,1.0,8,6,1,10,12314_running_history.csv
12314_20251013,12314,2025-10-13,12314_NDLS_SDAH,0,NDLS,NEW DELHI,,,,,1.0,,,0.0,8,0,0,10,12314_running_history.csv
12314_20251013,12314,2025-10-13,12314_NDLS_SDAH,1,CNB,KANPUR CENTRAL,,NDLS,,,20.0,1.0,19.0,0.14285714285714285,8,0,0,10,12314_running_history.csv
